refrigerant,Temperature_K,Pressure_MPa,Phase,Phase_encoded,mol_weight,Tc_K,Pc_MPa,acentric,GWP,type,Tr,Pr,Density_kg_m3,Enthalpy_kJ_kg,Entropy_J_gK,Cp_J_gK
R123,526.0,0.1,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.1514129982706915,0.02730748225013654,3.5166,577.87,2.1045,0.88844
R123,528.0,0.1,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.1557909944618348,0.02730748225013654,3.503,579.65,2.1078,0.88986
R123,530.0,0.1,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.1601689906529782,0.02730748225013654,3.4895,581.43,2.1112,0.89127
R123,532.0,0.1,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.1645469868441214,0.02730748225013654,3.4761,583.21,2.1146,0.89267
R123,534.0,0.1,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.1689249830352648,0.02730748225013654,3.4628,585.0,2.1179,0.89408
R123,536.0,0.1,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.173302979226408,0.02730748225013654,3.4496,586.79,2.1213,0.89547
R123,538.0,0.1,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.1776809754175515,0.02730748225013654,3.4365,588.58,2.1246,0.89687
R123,540.0,0.1,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.1820589716086947,0.02730748225013654,3.4235,590.38,2.1279,0.89826
R123,542.0,0.1,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.186436967799838,0.02730748225013654,3.4107,592.18,2.1312,0.89964
R123,544.0,0.1,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.1908149639909813,0.02730748225013654,3.3979,593.98,2.1346,0.90103
R123,546.0,0.1,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.1951929601821247,0.02730748225013654,3.3852,595.78,2.1379,0.90241
R123,548.0,0.1,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.199570956373268,0.02730748225013654,3.3726,597.59,2.1412,0.90378
R123,550.0,0.1,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.2039489525644114,0.02730748225013654,3.3601,599.39,2.1445,0.90515
R123,194.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.42466563054090145,0.1365374112506827,1708.3,124.92,0.67486,0.92357
R123,196.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.42904362673204477,0.1365374112506827,1703.9,126.77,0.68434,0.92398
R123,198.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.4334216229231881,0.1365374112506827,1699.4,128.62,0.69372,0.9245
R123,200.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.4377996191143314,0.1365374112506827,1695.0,130.47,0.70302,0.92514
R123,202.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.4421776153054747,0.1365374112506827,1690.5,132.32,0.71223,0.92588
R123,204.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.446555611496618,0.1365374112506827,1686.1,134.17,0.72135,0.92671
R123,206.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.4509336076877613,0.1365374112506827,1681.7,136.02,0.7304,0.92765
R123,208.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.4553116038789046,0.1365374112506827,1677.2,137.88,0.73937,0.92867
R123,210.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.45968960007004794,0.1365374112506827,1672.8,139.74,0.74826,0.92979
R123,212.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.46406759626119126,0.1365374112506827,1668.3,141.6,0.75708,0.93098
R123,214.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.4684455924523346,0.1365374112506827,1663.8,143.46,0.76582,0.93226
R123,216.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.4728235886434779,0.1365374112506827,1659.4,145.33,0.7745,0.93361
R123,218.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.4772015848346212,0.1365374112506827,1654.9,147.2,0.78311,0.93503
R123,220.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.48157958102576454,0.1365374112506827,1650.4,149.07,0.79166,0.93651
R123,222.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.48595757721690785,0.1365374112506827,1645.9,150.94,0.80014,0.93806
R123,224.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.4903355734080512,0.1365374112506827,1641.4,152.82,0.80856,0.93967
R123,226.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.4947135695991945,0.1365374112506827,1636.9,154.7,0.81692,0.94132
R123,228.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.49909156579033775,0.1365374112506827,1632.4,156.59,0.82522,0.94303
R123,230.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.5034695619814811,0.1365374112506827,1627.9,158.48,0.83347,0.94479
R123,232.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.5078475581726244,0.1365374112506827,1623.3,160.37,0.84166,0.94659
R123,234.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.5122255543637677,0.1365374112506827,1618.8,162.26,0.84979,0.94843
R123,236.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.516603550554911,0.1365374112506827,1614.2,164.16,0.85787,0.95031
R123,238.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.5209815467460543,0.1365374112506827,1609.7,166.06,0.8659,0.95223
R123,240.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.5253595429371977,0.1365374112506827,1605.1,167.97,0.87387,0.95417
R123,242.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.529737539128341,0.1365374112506827,1600.5,169.88,0.8818,0.95615
R123,244.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.5341155353194843,0.1365374112506827,1595.9,171.79,0.88968,0.95816
R123,246.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.5384935315106276,0.1365374112506827,1591.3,173.71,0.89751,0.96019
R123,248.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.5428715277017709,0.1365374112506827,1586.7,175.63,0.90529,0.96224
R123,250.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.5472495238929143,0.1365374112506827,1582.0,177.56,0.91303,0.96432
R123,252.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.5516275200840576,0.1365374112506827,1577.4,179.49,0.92072,0.96642
R123,254.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.5560055162752009,0.1365374112506827,1572.7,181.43,0.92837,0.96853
R123,256.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.5603835124663442,0.1365374112506827,1568.0,183.37,0.93597,0.97067
R123,258.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.5647615086574875,0.1365374112506827,1563.3,185.31,0.94353,0.97282
R123,260.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.5691395048486309,0.1365374112506827,1558.6,187.26,0.95105,0.97498
R123,262.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.5735175010397742,0.1365374112506827,1553.9,189.21,0.95853,0.97716
R123,264.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.5778954972309174,0.1365374112506827,1549.1,191.17,0.96597,0.97936
R123,266.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.5822734934220607,0.1365374112506827,1544.3,193.13,0.97337,0.98156
R123,268.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.586651489613204,0.1365374112506827,1539.6,195.09,0.98073,0.98378
R123,270.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.5910294858043473,0.1365374112506827,1534.8,197.06,0.98806,0.98601
R123,272.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.5954074819954907,0.1365374112506827,1529.9,199.04,0.99534,0.98826
R123,274.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.599785478186634,0.1365374112506827,1525.1,201.01,1.0026,0.99051
R123,276.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.6041634743777773,0.1365374112506827,1520.3,203.0,1.0098,0.99278
R123,278.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.6085414705689206,0.1365374112506827,1515.4,204.99,1.017,0.99506
R123,280.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.6129194667600639,0.1365374112506827,1510.5,206.98,1.0241,0.99735
R123,282.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.6172974629512072,0.1365374112506827,1505.6,208.98,1.0312,0.99965
R123,284.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.6216754591423506,0.1365374112506827,1500.6,210.98,1.0383,1.002
R123,286.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.6260534553334939,0.1365374112506827,1495.7,212.98,1.0453,1.0043
R123,288.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.6304314515246372,0.1365374112506827,1490.7,214.99,1.0523,1.0066
R123,290.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.6348094477157805,0.1365374112506827,1485.7,217.01,1.0593,1.009
R123,292.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.6391874439069238,0.1365374112506827,1480.7,219.03,1.0663,1.0113
R123,294.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.6435654400980672,0.1365374112506827,1475.6,221.06,1.0732,1.0137
R123,296.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.6479434362892105,0.1365374112506827,1470.6,223.08,1.0801,1.0161
R123,298.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.6523214324803538,0.1365374112506827,1465.5,225.12,1.0869,1.0185
R123,300.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.6566994286714971,0.1365374112506827,1460.3,227.16,1.0937,1.021
R123,302.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.6610774248626404,0.1365374112506827,1455.2,229.2,1.1005,1.0234
R123,304.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.6654554210537837,0.1365374112506827,1450.0,231.25,1.1073,1.0259
R123,306.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.6698334172449271,0.1365374112506827,1444.8,233.31,1.114,1.0284
R123,308.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.6742114134360704,0.1365374112506827,1439.6,235.37,1.1207,1.0309
R123,310.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.6785894096272137,0.1365374112506827,1434.3,237.43,1.1274,1.0334
R123,312.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.6829674058183569,0.1365374112506827,1429.0,239.5,1.1341,1.036
R123,314.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.6873454020095002,0.1365374112506827,1423.7,241.57,1.1407,1.0386
R123,316.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.6917233982006435,0.1365374112506827,1418.3,243.65,1.1473,1.0412
R123,318.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.6961013943917869,0.1365374112506827,1413.0,245.74,1.1539,1.0439
R123,320.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.7004793905829302,0.1365374112506827,1407.5,247.83,1.1604,1.0466
R123,322.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.7048573867740735,0.1365374112506827,1402.1,249.93,1.1669,1.0493
R123,324.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.7092353829652168,0.1365374112506827,1396.6,252.03,1.1735,1.0521
R123,326.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.7136133791563601,0.1365374112506827,1391.0,254.13,1.1799,1.0549
R123,328.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.7179913753475035,0.1365374112506827,1385.5,256.25,1.1864,1.0578
R123,330.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.7223693715386468,0.1365374112506827,1379.9,258.37,1.1928,1.0607
R123,332.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.7267473677297901,0.1365374112506827,1374.2,260.49,1.1993,1.0637
R123,334.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.7311253639209334,0.1365374112506827,1368.5,262.62,1.2057,1.0667
R123,336.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.7355033601120767,0.1365374112506827,1362.7,264.76,1.212,1.0698
R123,338.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.73988135630322,0.1365374112506827,1356.9,266.9,1.2184,1.0729
R123,340.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.7442593524943634,0.1365374112506827,1351.1,269.05,1.2247,1.0762
R123,342.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.7486373486855067,0.1365374112506827,1345.2,271.2,1.2311,1.0795
R123,344.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.75301534487665,0.1365374112506827,1339.3,273.37,1.2374,1.0829
R123,346.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.7573933410677933,0.1365374112506827,1333.3,275.54,1.2436,1.0863
R123,348.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.7617713372589366,0.1365374112506827,1327.2,277.71,1.2499,1.0899
R123,350.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.76614933345008,0.1365374112506827,1321.1,279.9,1.2562,1.0936
R123,352.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.7705273296412233,0.1365374112506827,1314.9,282.09,1.2624,1.0973
R123,354.0,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.7749053258323666,0.1365374112506827,1308.6,284.28,1.2686,1.1012
R123,354.03,0.5,liquid,0,152.93,456.83,3.662,0.282,77,HCFC,0.7749709957752337,0.1365374112506827,1308.5,284.32,1.2687,1.1013
R123,354.03,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.7749709957752337,0.1365374112506827,29.832,429.39,1.6785,0.8186
R123,356.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.7792833220235099,0.1365374112506827,29.567,431.0,1.683,0.81797
R123,358.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.7836613182146532,0.1365374112506827,29.305,432.63,1.6876,0.81746
R123,360.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.7880393144057964,0.1365374112506827,29.05,434.27,1.6922,0.81706
R123,362.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.7924173105969398,0.1365374112506827,28.802,435.9,1.6967,0.81677
R123,364.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.7967953067880831,0.1365374112506827,28.559,437.53,1.7012,0.81658
R123,366.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.8011733029792264,0.1365374112506827,28.323,439.17,1.7057,0.81648
R123,368.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.8055512991703697,0.1365374112506827,28.092,440.8,1.7101,0.81647
R123,370.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.809929295361513,0.1365374112506827,27.866,442.43,1.7145,0.81654
R123,372.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.8143072915526564,0.1365374112506827,27.645,444.07,1.7189,0.81669
R123,374.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.8186852877437997,0.1365374112506827,27.429,445.7,1.7233,0.81691
R123,376.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.823063283934943,0.1365374112506827,27.218,447.33,1.7277,0.81719
R123,378.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.8274412801260863,0.1365374112506827,27.011,448.97,1.732,0.81753
R123,380.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.8318192763172296,0.1365374112506827,26.809,450.6,1.7363,0.81794
R123,382.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.836197272508373,0.1365374112506827,26.61,452.24,1.7406,0.81839
R123,384.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.8405752686995163,0.1365374112506827,26.416,453.88,1.7449,0.8189
R123,386.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.8449532648906596,0.1365374112506827,26.225,455.52,1.7492,0.81946
R123,388.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.8493312610818029,0.1365374112506827,26.038,457.16,1.7534,0.82006
R123,390.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.8537092572729462,0.1365374112506827,25.855,458.8,1.7576,0.8207
R123,392.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.8580872534640895,0.1365374112506827,25.675,460.44,1.7618,0.82138
R123,394.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.8624652496552329,0.1365374112506827,25.498,462.08,1.766,0.8221
R123,396.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.8668432458463762,0.1365374112506827,25.324,463.73,1.7702,0.82285
R123,398.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.8712212420375195,0.1365374112506827,25.154,465.37,1.7743,0.82364
R123,400.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.8755992382286628,0.1365374112506827,24.986,467.02,1.7784,0.82446
R123,402.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.8799772344198061,0.1365374112506827,24.822,468.67,1.7826,0.82531
R123,404.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.8843552306109494,0.1365374112506827,24.66,470.32,1.7866,0.82618
R123,406.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.8887332268020928,0.1365374112506827,24.501,471.98,1.7907,0.82708
R123,408.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.893111222993236,0.1365374112506827,24.344,473.63,1.7948,0.82801
R123,410.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.8974892191843793,0.1365374112506827,24.19,475.29,1.7988,0.82895
R123,412.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.9018672153755226,0.1365374112506827,24.038,476.95,1.8029,0.82992
R123,414.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.9062452115666659,0.1365374112506827,23.889,478.61,1.8069,0.83091
R123,416.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.9106232077578092,0.1365374112506827,23.742,480.27,1.8109,0.83192
R123,418.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.9150012039489526,0.1365374112506827,23.597,481.94,1.8149,0.83295
R123,420.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.9193792001400959,0.1365374112506827,23.455,483.6,1.8189,0.83399
R123,422.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.9237571963312392,0.1365374112506827,23.315,485.27,1.8228,0.83505
R123,424.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.9281351925223825,0.1365374112506827,23.176,486.94,1.8268,0.83612
R123,426.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.9325131887135258,0.1365374112506827,23.04,488.62,1.8307,0.83721
R123,428.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.9368911849046692,0.1365374112506827,22.906,490.29,1.8347,0.83831
R123,430.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.9412691810958125,0.1365374112506827,22.773,491.97,1.8386,0.83943
R123,432.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.9456471772869558,0.1365374112506827,22.643,493.65,1.8425,0.84055
R123,434.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.9500251734780991,0.1365374112506827,22.514,495.33,1.8464,0.84169
R123,436.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.9544031696692424,0.1365374112506827,22.387,497.02,1.8502,0.84284
R123,438.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.9587811658603858,0.1365374112506827,22.262,498.7,1.8541,0.84399
R123,440.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.9631591620515291,0.1365374112506827,22.138,500.39,1.8579,0.84516
R123,442.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.9675371582426724,0.1365374112506827,22.016,502.08,1.8618,0.84633
R123,444.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.9719151544338157,0.1365374112506827,21.896,503.78,1.8656,0.84751
R123,446.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.976293150624959,0.1365374112506827,21.777,505.47,1.8694,0.8487
R123,448.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.9806711468161023,0.1365374112506827,21.66,507.17,1.8732,0.8499
R123,450.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.9850491430072457,0.1365374112506827,21.544,508.87,1.877,0.85111
R123,452.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.989427139198389,0.1365374112506827,21.43,510.58,1.8808,0.85231
R123,454.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.9938051353895322,0.1365374112506827,21.317,512.28,1.8845,0.85353
R123,456.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,0.9981831315806755,0.1365374112506827,21.206,513.99,1.8883,0.85475
R123,458.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.002561127771819,0.1365374112506827,21.096,515.7,1.892,0.85598
R123,460.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.0069391239629621,0.1365374112506827,20.987,517.41,1.8958,0.85721
R123,462.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.0113171201541056,0.1365374112506827,20.879,519.13,1.8995,0.85844
R123,464.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.0156951163452488,0.1365374112506827,20.773,520.85,1.9032,0.85968
R123,466.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.0200731125363922,0.1365374112506827,20.668,522.57,1.9069,0.86092
R123,468.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.0244511087275354,0.1365374112506827,20.565,524.29,1.9106,0.86216
R123,470.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.0288291049186788,0.1365374112506827,20.462,526.02,1.9143,0.86341
R123,472.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.033207101109822,0.1365374112506827,20.361,527.75,1.9179,0.86466
R123,474.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.0375850973009655,0.1365374112506827,20.261,529.48,1.9216,0.86592
R123,476.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.0419630934921087,0.1365374112506827,20.161,531.21,1.9252,0.86717
R123,478.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.046341089683252,0.1365374112506827,20.064,532.95,1.9289,0.86843
R123,480.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.0507190858743953,0.1365374112506827,19.967,534.68,1.9325,0.86969
R123,482.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.0550970820655385,0.1365374112506827,19.871,536.42,1.9361,0.87095
R123,484.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.059475078256682,0.1365374112506827,19.776,538.17,1.9397,0.87221
R123,486.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.0638530744478252,0.1365374112506827,19.682,539.91,1.9433,0.87347
R123,488.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.0682310706389686,0.1365374112506827,19.59,541.66,1.9469,0.87474
R123,490.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.0726090668301118,0.1365374112506827,19.498,543.41,1.9505,0.87601
R123,492.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.0769870630212552,0.1365374112506827,19.407,545.16,1.9541,0.87727
R123,494.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.0813650592123984,0.1365374112506827,19.317,546.92,1.9576,0.87854
R123,496.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.0857430554035419,0.1365374112506827,19.228,548.68,1.9612,0.87981
R123,498.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.090121051594685,0.1365374112506827,19.14,550.44,1.9647,0.88107
R123,500.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.0944990477858285,0.1365374112506827,19.053,552.2,1.9683,0.88234
R123,502.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.0988770439769717,0.1365374112506827,18.967,553.97,1.9718,0.88361
R123,504.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.1032550401681152,0.1365374112506827,18.882,555.74,1.9753,0.88488
R123,506.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.1076330363592584,0.1365374112506827,18.797,557.51,1.9788,0.88615
R123,508.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.1120110325504018,0.1365374112506827,18.714,559.28,1.9823,0.88742
R123,510.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.116389028741545,0.1365374112506827,18.631,561.06,1.9858,0.88868
R123,512.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.1207670249326884,0.1365374112506827,18.549,562.84,1.9893,0.88995
R123,514.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.1251450211238316,0.1365374112506827,18.468,564.62,1.9928,0.89122
R123,516.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.129523017314975,0.1365374112506827,18.388,566.4,1.9962,0.89249
R123,518.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.1339010135061183,0.1365374112506827,18.308,568.19,1.9997,0.89375
R123,520.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.1382790096972617,0.1365374112506827,18.229,569.98,2.0031,0.89502
R123,522.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.142657005888405,0.1365374112506827,18.151,571.77,2.0066,0.89628
R123,524.0,0.5,vapor,1,152.93,456.83,3.662,0.282,77,HCFC,1.1470350020795483,0.1365374112506827,18.074,573.56,2.01,0.89755
